id;timestamp;entry_id;amount_charged
13011;2025-05-27 19:15:39.805351;12893;2.85
13012;2025-05-27 23:20:39.805351;13038;3.32
13013;2025-05-27 18:20:39.805351;12969;0.25
13014;2025-05-27 22:34:39.805351;13049;4.63
13015;2025-05-28 00:42:39.805351;13014;5.3
13016;2025-05-28 01:00:39.805351;13055;2.28
13017;2025-05-27 21:43:39.805351;13063;1.13
13018;2025-05-27 21:09:39.805351;13062;0.58
13019;2025-05-27 20:07:39.805351;12982;0.78
13020;2025-05-28 01:06:39.805351;13051;4.82
13021;2025-05-27 20:51:39.805351;12977;2.48
13022;2025-05-28 01:30:39.805351;13032;11.3
13023;2025-05-27 23:02:39.805351;13072;4.57
13024;2025-05-28 02:08:39.805351;13068;5.47
13025;2025-05-27 21:25:39.805351;13039;5.4
13026;2025-05-27 22:40:39.805351;13074;1.88
13027;2025-05-27 20:40:39.805351;13044;1.07
13028;2025-05-27 21:21:39.805351;13073;1.17
13029;2025-05-27 21:27:39.805351;13023;1.82
13030;2025-05-28 00:39:39.805351;13025;2.48
13031;2025-05-28 01:35:39.805351;13056;10.27
13032;2025-05-27 23:34:39.805351;13052;13.07
13033;2025-05-27 22:27:39.805351;13028;2.63
13034;2025-05-28 01:13:39.805351;13060;2.33
13035;2025-05-27 21:52:39.805351;13081;3.33
13036;2025-05-27 22:06:39.805351;12955;8.7
13037;2025-05-27 21:00:39.805351;13071;0.28
13038;2025-05-27 22:18:39.805351;13040;8.87
13039;2025-05-27 21:21:39.805351;13065;0.73
13040;2025-05-28 02:38:39.805351;13067;6.0
13041;2025-05-28 01:46:39.805351;13090;4.5
13042;2025-05-28 01:36:39.805351;13027;11.63
13043;2025-05-28 02:21:39.805351;13070;5.67
13044;2025-05-28 01:43:39.805351;13079;2.38
13045;2025-05-28 00:04:39.805351;13075;13.0
13046;2025-05-27 23:49:39.805351;13088;10.6
13047;2025-05-27 23:57:39.805351;13089;2.7
13048;2025-05-27 23:10:39.805351;13078;4.47
13049;2025-05-28 00:05:39.805351;13001;9.87
13050;2025-05-27 22:36:39.805351;13002;3.43
13051;2025-05-28 00:43:39.805351;13059;8.37
13052;2025-05-28 02:09:39.805351;13046;5.98
13053;2025-05-28 02:55:39.805351;13096;21.93
13054;2025-05-27 21:59:39.805351;13076;1.12
13055;2025-05-27 21:51:39.805351;13098;0.7
13056;2025-05-28 02:48:39.805351;13100;5.25
13057;2025-05-27 23:39:39.805351;12983;5.07
13058;2025-05-27 22:21:39.805351;13053;1.01
13059;2025-05-28 00:40:39.805351;13106;5.9
13060;2025-05-27 23:48:39.805351;13104;2.08
13061;2025-05-28 03:13:39.805351;13092;5.9
13062;2025-05-27 21:01:39.805351;13066;0.19
13063;2025-05-27 23:39:39.805351;13103;3.93
13064;2025-05-28 00:58:39.805351;13016;5.53
13065;2025-05-28 01:36:39.805351;13077;9.37
13066;2025-05-27 20:50:39.805351;12973;2.55
13067;2025-05-27 21:52:39.805351;13083;0.77
13068;2025-05-27 22:40:39.805351;13095;5.07
13069;2025-05-28 03:38:39.805351;13111;5.8
13070;2025-05-28 02:32:39.805351;13110;4.73
13071;2025-05-27 22:05:39.805351;13080;1.07
13072;2025-05-27 21:55:39.805351;13029;4.13
13073;2025-05-28 00:51:39.805351;13086;7.4
13074;2025-05-27 23:18:39.805351;13005;8.17
13075;2025-05-28 00:37:39.805351;13054;2.12
13076;2025-05-28 00:35:39.805351;13050;8.63
13077;2025-05-28 02:14:39.805351;13102;4.57
13078;2025-05-27 21:29:39.805351;13084;0.77
13079;2025-05-27 23:56:39.805351;13048;3.68
13080;2025-05-28 00:37:39.805351;13036;4.67
13081;2025-05-28 04:03:39.805351;13126;11.83
13082;2025-05-27 19:52:39.805351;12898;3.33
13083;2025-05-28 01:17:39.805351;13108;3.52
13084;2025-05-27 21:57:39.805351;13042;1.85
13085;2025-05-28 02:20:39.805351;13132;4.07
13086;2025-05-27 20:24:39.805351;13031;1.1
13087;2025-05-28 03:23:39.805351;13129;5.13
13088;2025-05-28 02:20:39.805351;13085;20.87
13089;2025-05-27 22:58:39.805351;13130;1.43
13090;2025-05-28 00:40:39.805351;13113;5.53
13091;2025-05-27 22:37:39.805351;13134;0.32
13092;2025-05-27 23:51:39.805351;13087;2.7
13093;2025-05-28 01:35:39.805351;13118;3.55
13094;2025-05-27 22:44:39.805351;13115;1.57
13095;2025-05-28 03:34:39.805351;13128;5.32
13096;2025-05-27 23:38:39.805351;13099;4.2
13097;2025-05-28 04:14:39.805351;13137;11.7
13098;2025-05-28 02:58:39.805351;13117;4.93
13099;2025-05-27 22:59:39.805351;13058;2.5
13100;2025-05-28 00:18:39.805351;13114;2.38
13101;2025-05-27 23:06:39.805351;13097;1.6
13102;2025-05-28 01:07:39.805351;13082;2.01
13103;2025-05-28 00:05:39.805351;13047;3.9
13104;2025-05-28 01:50:39.805351;13135;3.52
13105;2025-05-27 22:52:39.805351;12997;1.89
13106;2025-05-27 20:18:39.805351;13012;0.92
13107;2025-05-27 21:42:39.805351;13030;3.7
13108;2025-05-27 23:21:39.805351;13112;0.75
13109;2025-05-28 02:38:39.805351;13069;2.98
13110;2025-05-28 02:20:39.805351;13119;4.28
13111;2025-05-27 23:30:39.805351;13150;0.85
13112;2025-05-28 01:49:39.805351;13157;1.48
13113;2025-05-27 20:12:39.805351;13010;0.42
13114;2025-05-28 01:59:39.805351;13155;1.57
13115;2025-05-28 03:49:39.805351;13145;5.22
13116;2025-05-28 04:35:39.805351;13151;5.92
13117;2025-05-28 01:02:39.805351;13033;20.73
13118;2025-05-27 22:37:39.805351;13091;2.63
13119;2025-05-27 20:24:39.805351;12989;1.65
13120;2025-05-27 23:38:39.805351;13037;14.47
13121;2025-05-28 03:07:39.805351;13093;5.78
13122;2025-05-27 22:14:39.805351;13057;7.07
13123;2025-05-28 00:31:39.805351;13121;2.43
13124;2025-05-28 03:16:39.805351;13105;22.2
13125;2025-05-28 01:09:39.805351;13143;2.65
13126;2025-05-28 03:49:39.805351;13174;18.4
13127;2025-05-28 03:30:39.805351;13123;10.8
13128;2025-05-27 23:44:39.805351;13160;0.82
13129;2025-05-27 23:01:39.805351;13158;0.5
13130;2025-05-28 02:26:39.805351;13159;3.53
13131;2025-05-28 04:16:39.805351;13139;11.67
13132;2025-05-28 02:33:39.805351;13178;3.23
13133;2025-05-27 23:12:39.805351;13162;0.12
13134;2025-05-27 23:08:39.805351;13133;0.83
13135;2025-05-28 04:09:39.805351;13170;20.33
13136;2025-05-27 23:10:39.805351;13147;1.07
13137;2025-05-27 23:50:39.805351;13141;1.37
13138;2025-05-28 00:43:39.805351;13181;2.7
13139;2025-05-28 02:20:39.805351;13163;3.37
13140;2025-05-28 00:11:39.805351;13140;3.47
13141;2025-05-27 23:59:39.805351;13185;2.07
13142;2025-05-28 00:35:39.805351;13148;1.93
13143;2025-05-28 02:16:39.805351;13171;12.6
13144;2025-05-28 04:45:39.805351;13156;2.95
13145;2025-05-27 21:54:39.805351;13004;2.7
13146;2025-05-28 01:53:39.805351;13172;2.75
13147;2025-05-28 03:42:39.805351;13154;4.87
13148;2025-05-28 00:33:39.805351;13164;0.78
13149;2025-05-28 04:33:39.805351;13198;2.41
13150;2025-05-28 00:34:39.805351;13189;1.07
13151;2025-05-28 02:33:39.805351;13186;6.13
13152;2025-05-27 23:20:39.805351;13064;5.47
13153;2025-05-28 03:36:39.805351;13166;4.57
13154;2025-05-28 03:51:39.805351;13190;8.7
13155;2025-05-28 04:16:39.805351;13175;5.02
13156;2025-05-27 22:56:39.805351;13144;0.77
13157;2025-05-27 22:24:39.805351;13120;0.35
13158;2025-05-28 04:12:39.805351;13196;4.5
13159;2025-05-28 03:19:39.805351;13192;15.0
13160;2025-05-28 04:36:39.805351;13197;4.9
13161;2025-05-27 22:46:39.805351;13152;0.12
13162;2025-05-28 01:15:39.805351;13149;2.6
13163;2025-05-28 04:26:39.805351;13182;5.05
13164;2025-05-28 02:55:39.805351;13191;13.47
13165;2025-05-28 04:16:39.805351;13207;4.27
13166;2025-05-28 00:54:39.805351;13199;0.57
13167;2025-05-27 22:46:39.805351;13094;0.69
13168;2025-05-28 00:21:39.805351;13168;2.6
13169;2025-05-28 02:19:39.805351;13202;2.47
13170;2025-05-28 05:38:39.805351;13200;5.85
13171;2025-05-28 02:35:39.805351;13179;6.5
13172;2025-05-28 00:41:39.805351;13176;5.73
13173;2025-05-28 01:00:39.805351;13146;4.8
13174;2025-05-28 01:12:39.805351;13125;1.54
13175;2025-05-28 03:25:39.805351;13205;6.93
13176;2025-05-28 00:31:39.805351;13173;1.3
13177;2025-05-28 00:38:39.805351;13165;1.62
13178;2025-05-28 03:14:39.805351;13124;10.23
13179;2025-05-28 04:37:39.805351;13193;5.02
13180;2025-05-28 03:35:39.805351;13216;1.71
13181;2025-05-28 04:49:39.805351;13169;5.77
13182;2025-05-28 04:16:39.805351;13208;4.25
13183;2025-05-28 02:27:39.805351;13219;2.23
13184;2025-05-28 03:00:39.805351;13223;1.31
13185;2025-05-28 03:56:39.805351;13228;6.93
13186;2025-05-28 00:15:39.805351;13122;4.33
13187;2025-05-28 04:37:39.805351;13221;8.47
13188;2025-05-28 03:51:39.805351;13225;13.67
13189;2025-05-28 03:29:39.805351;13203;7.2
13190;2025-05-28 00:59:39.805351;13183;0.77
13191;2025-05-28 03:50:39.805351;13131;11.17
13192;2025-05-27 23:23:39.805351;13167;1.33
13193;2025-05-28 00:49:39.805351;13229;0.7
13194;2025-05-27 23:40:39.805351;13153;0.85
13195;2025-05-28 04:34:39.805351;13218;8.7
13196;2025-05-27 22:25:39.805351;13107;0.33
13197;2025-05-28 00:50:39.805351;13210;3.2
13198;2025-05-28 01:45:39.805351;13236;2.17
13199;2025-05-27 23:51:39.805351;13127;1.62
13200;2025-05-28 00:46:39.805351;13142;2.27
13201;2025-05-27 23:00:39.805351;13109;2.47
13202;2025-05-28 02:28:39.805351;13246;0.78
13203;2025-05-28 04:15:39.805351;13226;3.82
13204;2025-05-28 03:29:39.805351;13222;6.2
13205;2025-05-28 01:20:39.805351;13238;1.17
13206;2025-05-28 05:29:39.805351;13254;8.7
13207;2025-05-28 03:49:39.805351;13237;12.27
13208;2025-05-28 03:56:39.805351;13224;3.52
13209;2025-05-28 04:09:39.805351;13187;4.67
13210;2025-05-28 01:40:39.805351;13232;1.07
13211;2025-05-28 05:19:39.805351;13212;2.62
13212;2025-05-28 00:30:39.805351;13227;0.25
13213;2025-05-28 06:45:39.805351;13253;5.63
13214;2025-05-28 01:48:39.805351;13261;0.26
13215;2025-05-28 02:13:39.805351;13116;16.73
13216;2025-05-28 01:45:39.805351;13206;1.77
13217;2025-05-28 02:45:39.805351;13195;1.53
13218;2025-05-28 02:34:39.805351;13220;2.27
13219;2025-05-28 03:15:39.805351;13235;5.2
13220;2025-05-28 00:28:39.805351;13061;3.92
13221;2025-05-28 04:35:39.805351;13201;9.53
13222;2025-05-28 03:12:39.805351;13217;1.51
13223;2025-05-28 03:50:39.805351;13248;5.73
13224;2025-05-28 05:02:39.805351;13213;4.92
13225;2025-05-28 02:47:39.805351;13271;2.37
13226;2025-05-28 04:37:39.805351;13270;6.13
13227;2025-05-28 05:47:39.805351;13243;9.87
13228;2025-05-28 03:00:39.805351;13258;1.78
13229;2025-05-28 00:11:39.805351;13215;0.25
13230;2025-05-28 02:47:39.805351;13265;5.6
13231;2025-05-27 23:08:39.805351;13136;0.75
13232;2025-05-28 06:28:39.805351;13268;2.5
13233;2025-05-28 00:47:39.805351;13101;3.22
13234;2025-05-28 04:55:39.805351;13230;2.18
13235;2025-05-28 02:45:39.805351;13273;2.27
13236;2025-05-28 04:35:39.805351;13285;5.3
13237;2025-05-28 04:25:39.805351;13284;1.24
13238;2025-05-28 02:02:39.805351;13267;0.58
13239;2025-05-28 06:08:39.805351;13282;4.27
13240;2025-05-28 06:52:39.805351;13279;10.17
13241;2025-05-28 02:37:39.805351;13278;0.85
13242;2025-05-28 06:23:39.805351;13239;11.23
13243;2025-05-28 02:15:39.805351;13274;0.62
13244;2025-05-28 05:30:39.805351;13251;8.93
13245;2025-05-28 03:34:39.805351;13275;3.77
13246;2025-05-28 02:47:39.805351;13287;0.78
13247;2025-05-28 02:55:39.805351;13291;0.85
13248;2025-05-27 23:47:39.805351;13184;0.32
13249;2025-05-28 04:38:39.805351;13260;3.38
13250;2025-05-28 07:16:39.805351;13264;2.94
13251;2025-05-28 04:31:39.805351;13289;2.5
13252;2025-05-28 04:29:39.805351;13256;6.63
13253;2025-05-28 05:34:39.805351;13209;5.53
13254;2025-05-28 05:18:39.805351;13277;3.55
13255;2025-05-28 04:48:39.805351;13280;12.07
13256;2025-05-28 02:50:39.805351;13247;7.6
13257;2025-05-28 03:18:39.805351;13266;1.9
13258;2025-05-28 02:10:39.805351;13292;0.5
13259;2025-05-28 04:34:39.805351;13295;4.83
13260;2025-05-28 05:03:39.805351;13306;10.27
13261;2025-05-28 06:06:39.805351;13245;10.43
13262;2025-05-28 02:19:39.805351;13281;0.47
13263;2025-05-28 03:45:39.805351;13188;8.5
13264;2025-05-28 06:22:39.805351;13311;7.6
13265;2025-05-28 02:44:39.805351;13314;0.5
13266;2025-05-28 05:07:39.805351;13308;5.17
13267;2025-05-28 03:30:39.805351;13303;1.08
13268;2025-05-28 04:13:39.805351;13288;1.11
13269;2025-05-28 07:02:39.805351;13302;9.33
13270;2025-05-28 01:48:39.805351;13231;1.25
13271;2025-05-28 04:06:39.805351;13316;1.43
13272;2025-05-27 23:56:39.805351;13177;1.23
13273;2025-05-28 07:39:39.805351;13300;2.67
13274;2025-05-28 02:31:39.805351;13242;3.4
13275;2025-05-28 05:39:39.805351;13194;5.98
13276;2025-05-28 06:43:39.805351;13263;5.35
13277;2025-05-28 03:30:39.805351;13324;1.23
13278;2025-05-28 06:29:39.805351;13240;2.86
13279;2025-05-28 05:31:39.805351;13315;5.8
13280;2025-05-28 04:55:39.805351;13241;16.4
13281;2025-05-28 01:26:39.805351;13259;1.0
13282;2025-05-28 03:03:39.805351;13294;1.8
13283;2025-05-28 08:24:39.805351;13330;21.67
13284;2025-05-28 05:36:39.805351;13296;3.42
13285;2025-05-28 02:58:39.805351;13286;2.03
13286;2025-05-28 05:30:39.805351;13298;3.22
13287;2025-05-28 04:54:39.805351;13244;4.03
13288;2025-05-28 04:31:39.805351;13250;3.48
13289;2025-05-28 03:45:39.805351;13317;2.17
13290;2025-05-28 04:59:39.805351;13233;4.37
13291;2025-05-28 06:41:39.805351;13257;5.5
13292;2025-05-28 08:51:39.805351;13327;5.9
13293;2025-05-28 02:55:39.805351;13310;0.73
13294;2025-05-28 02:59:39.805351;13318;0.14
13295;2025-05-28 00:13:39.805351;13180;0.87
13296;2025-05-28 06:38:39.805351;13326;7.37
13297;2025-05-28 03:44:39.805351;13293;1.63
13298;2025-05-28 03:42:39.805351;13334;0.6
13299;2025-05-28 08:51:39.805351;13348;5.45
13300;2025-05-28 07:31:39.805351;13321;9.4
13301;2025-05-28 06:00:39.805351;13269;4.5
13302;2025-05-28 04:25:39.805351;13255;6.53
13303;2025-05-28 03:21:39.805351;13335;0.25
13304;2025-05-28 03:55:39.805351;13346;1.07
13305;2025-05-28 04:32:39.805351;13342;1.27
13306;2025-05-28 04:13:39.805351;13304;1.77
13307;2025-05-28 06:12:39.805351;13353;2.67
13308;2025-05-28 09:01:39.805351;13347;5.62
13309;2025-05-28 07:33:39.805351;13341;4.28
13310;2025-05-28 03:17:39.805351;13329;0.6
13311;2025-05-28 06:50:39.805351;13331;15.2
13312;2025-05-28 06:16:39.805351;13325;3.33
13313;2025-05-28 03:11:39.805351;13262;1.87
13314;2025-05-28 08:36:39.805351;13322;2.89
13315;2025-05-28 03:36:39.805351;13309;4.27
13316;2025-05-28 06:03:39.805351;13276;8.67
13317;2025-05-28 03:18:39.805351;13234;1.33
13318;2025-05-28 03:16:39.805351;13320;0.9
13319;2025-05-28 04:39:39.805351;13338;2.83
13320;2025-05-28 09:12:39.805351;13365;21.33
13321;2025-05-28 04:46:39.805351;13369;1.53
13322;2025-05-28 05:38:39.805351;13368;3.33
13323;2025-05-28 05:00:39.805351;13366;2.23
13324;2025-05-28 05:04:39.805351;13211;5.0
13325;2025-05-28 08:47:39.805351;13351;5.33
13326;2025-05-28 04:59:39.805351;13361;4.73
13327;2025-05-28 05:21:39.805351;13313;5.5
13328;2025-05-28 06:24:39.805351;13340;3.13
13329;2025-05-28 07:57:39.805351;13367;2.0
13330;2025-05-28 04:14:39.805351;13349;0.82
13331;2025-05-28 06:19:39.805351;13333;6.43
13332;2025-05-28 07:52:39.805351;13305;21.53
13333;2025-05-28 09:07:39.805351;13371;10.1
13334;2025-05-28 08:07:39.805351;13343;9.6
13335;2025-05-28 06:08:39.805351;13360;2.35
13336;2025-05-27 23:31:39.805351;13161;0.28
13337;2025-05-28 06:19:39.805351;13328;1.68
13338;2025-05-28 04:56:39.805351;13378;0.73
13339;2025-05-28 06:23:39.805351;13357;2.62
13340;2025-05-28 04:27:39.805351;13386;0.12
13341;2025-05-28 09:17:39.805351;13345;5.92
13342;2025-05-28 06:15:39.805351;13355;5.4
13343;2025-05-28 04:39:39.805351;13204;9.43
13344;2025-05-28 07:07:39.805351;13312;4.53
13345;2025-05-28 07:25:39.805351;13359;7.27
13346;2025-05-28 07:07:39.805351;13290;10.1
13347;2025-05-28 07:24:39.805351;13374;3.22
13348;2025-05-28 07:22:39.805351;13332;17.2
13349;2025-05-28 08:29:39.805351;13363;2.33
13350;2025-05-28 09:16:39.805351;13387;2.46
13351;2025-05-28 08:52:39.805351;13356;5.13
13352;2025-05-28 05:02:39.805351;13381;0.8
13353;2025-05-28 05:19:39.805351;13376;2.23
13354;2025-05-28 07:45:39.805351;13403;6.0
13355;2025-05-28 06:19:39.805351;13272;2.36
13356;2025-05-28 04:54:39.805351;13380;1.37
13357;2025-05-28 06:09:39.805351;13344;1.41
13358;2025-05-28 05:06:39.805351;13377;0.9
13359;2025-05-28 04:57:39.805351;13319;2.17
13360;2025-05-28 08:30:39.805351;13384;8.4
13361;2025-05-28 08:06:39.805351;13379;1.94
13362;2025-05-28 04:48:39.805351;13402;0.25
13363;2025-05-28 01:12:39.805351;13252;0.12
13364;2025-05-28 07:15:39.805351;13354;3.7
13365;2025-05-28 06:29:39.805351;13410;3.2
13366;2025-05-28 07:12:39.805351;13385;2.88
13367;2025-05-28 06:55:39.805351;13388;2.52
13368;2025-05-28 09:54:39.805351;13397;5.3
13369;2025-05-28 08:38:39.805351;13372;9.03
13370;2025-05-28 05:05:39.805351;13398;1.73
13371;2025-05-28 08:57:39.805351;13364;5.12
13372;2025-05-28 07:30:39.805351;13404;5.47
13373;2025-05-28 09:19:39.805351;13352;11.57
13374;2025-05-28 08:35:39.805351;13370;18.07
13375;2025-05-28 09:22:39.805351;13401;4.65
13376;2025-05-28 07:02:39.805351;13391;2.57
13377;2025-05-28 07:45:39.805351;13420;10.67
13378;2025-05-28 09:30:39.805351;13411;2.3
13379;2025-05-28 04:24:39.805351;13301;2.03
13380;2025-05-28 10:01:39.805351;13419;4.95
13381;2025-05-28 05:55:39.805351;13429;0.63
13382;2025-05-28 09:07:39.805351;13336;5.93
13383;2025-05-28 08:13:39.805351;13337;5.0
13384;2025-05-28 05:24:39.805351;13395;1.7
13385;2025-05-28 10:29:39.805351;13426;5.28
13386;2025-05-28 08:14:39.805351;13339;9.97
13387;2025-05-28 08:05:39.805351;13394;3.53
13388;2025-05-28 10:57:39.805351;13418;5.88
13389;2025-05-28 05:55:39.805351;13412;0.97
13390;2025-05-28 05:15:39.805351;13358;1.48
13391;2025-05-28 07:40:39.805351;13422;5.03
13392;2025-05-28 06:26:39.805351;13425;1.25
13393;2025-05-28 09:12:39.805351;13427;15.93
13394;2025-05-28 10:11:39.805351;13383;11.8
13395;2025-05-28 10:16:39.805351;13413;2.66
13396;2025-05-28 08:39:39.805351;13440;2.97
13397;2025-05-28 05:02:39.805351;13406;0.5
13398;2025-05-28 08:59:39.805351;13424;15.27
13399;2025-05-28 07:48:39.805351;13417;5.5
13400;2025-05-28 08:48:39.805351;13416;7.57
13401;2025-05-28 05:00:39.805351;13400;0.16
13402;2025-05-28 07:42:39.805351;13436;2.1
13403;2025-05-28 04:52:39.805351;13407;0.12
13404;2025-05-28 05:44:39.805351;13350;4.57
13405;2025-05-28 10:18:39.805351;13390;2.92
13406;2025-05-28 05:51:39.805351;13434;0.28
13407;2025-05-28 06:54:39.805351;13453;0.77
13408;2025-05-28 05:35:39.805351;13393;2.13
13409;2025-05-28 07:56:39.805351;13442;4.37
13410;2025-05-28 09:21:39.805351;13438;3.7
13411;2025-05-28 07:11:39.805351;13445;0.62
13412;2025-05-28 07:07:39.805351;13455;0.46
13413;2025-05-28 10:45:39.805351;13432;5.35
13414;2025-05-28 06:19:39.805351;13399;0.82
13415;2025-05-28 09:33:39.805351;13441;3.8
13416;2025-05-28 08:30:39.805351;13448;9.87
13417;2025-05-28 05:14:39.805351;13421;0.25
13418;2025-05-28 10:36:39.805351;13414;5.62
13419;2025-05-28 09:11:39.805351;13437;7.07
13420;2025-05-28 08:32:39.805351;13462;2.17
13421;2025-05-28 11:56:39.805351;13454;11.53
13422;2025-05-28 08:45:39.805351;13451;1.32
13423;2025-05-28 10:06:39.805351;13458;7.73
13424;2025-05-28 11:08:39.805351;13461;2.41
13425;2025-05-28 12:12:39.805351;13474;2.76
13426;2025-05-28 06:08:39.805351;13423;1.97
13427;2025-05-28 09:54:39.805351;13452;1.89
13428;2025-05-28 05:26:39.805351;13396;1.7
13429;2025-05-28 11:09:39.805351;13468;4.63
13430;2025-05-28 06:06:39.805351;13443;1.2
13431;2025-05-28 10:08:39.805351;13467;3.63
13432;2025-05-28 07:38:39.805351;13456;1.43
13433;2025-05-28 07:00:39.805351;13482;0.12
13434;2025-05-28 09:07:39.805351;13389;4.7
13435;2025-05-28 03:54:39.805351;13362;0.25
13436;2025-05-28 09:37:39.805351;13447;7.3
13437;2025-05-28 07:06:39.805351;13483;0.12
13438;2025-05-28 10:04:39.805351;13382;23.27
13439;2025-05-28 08:31:39.805351;13428;1.63
13440;2025-05-28 08:17:39.805351;13485;2.43
13441;2025-05-28 09:19:39.805351;13460;3.05
13442;2025-05-28 10:22:39.805351;13450;8.63
13443;2025-05-28 05:30:39.805351;13214;21.53
13444;2025-05-28 07:25:39.805351;13481;0.45
13445;2025-05-28 11:38:39.805351;13492;8.87
13446;2025-05-28 08:59:39.805351;13459;5.47
13447;2025-05-28 10:04:39.805351;13480;3.1
13448;2025-05-28 08:29:39.805351;13486;1.42
13449;2025-05-28 09:11:39.805351;13473;5.07
13450;2025-05-28 08:03:39.805351;13307;5.55
13451;2025-05-28 09:52:39.805351;13487;1.39
13452;2025-05-28 06:51:39.805351;13465;0.43
13453;2025-05-28 10:32:39.805351;13446;4.6
13454;2025-05-28 08:31:39.805351;13477;3.27
13455;2025-05-28 05:37:39.805351;13431;0.25
13456;2025-05-28 10:50:39.805351;13504;3.32
13457;2025-05-28 12:46:39.805351;13505;5.23
13458;2025-05-28 10:56:39.805351;13476;8.2
13459;2025-05-28 07:48:39.805351;13375;14.47
13460;2025-05-28 12:58:39.805351;13499;5.57
13461;2025-05-28 08:54:39.805351;13484;1.87
13462;2025-05-28 11:43:39.805351;13449;11.33
13463;2025-05-28 00:46:39.805351;13138;9.4
13464;2025-05-28 02:30:39.805351;13283;0.31
13465;2025-05-28 07:59:39.805351;13479;1.03
13466;2025-05-28 07:38:39.805351;13405;1.43
13467;2025-05-28 07:42:39.805351;13493;0.48
13468;2025-05-28 09:52:39.805351;13463;1.73
13469;2025-05-28 09:19:39.805351;13500;3.83
13470;2025-05-27 21:30:39.805351;12939;8.2
13471;2025-05-28 09:03:39.805351;13520;2.4
13472;2025-05-28 10:22:39.805351;13494;12.47
13473;2025-05-28 09:35:39.805351;13522;6.73
13474;2025-05-28 02:38:39.805351;13249;1.63
13475;2025-05-28 12:03:39.805351;13488;19.73
13476;2025-05-28 10:30:39.805351;13512;11.2
13477;2025-05-28 10:52:39.805351;13514;3.12
13478;2025-05-28 06:32:39.805351;13464;0.12
13479;2025-05-28 13:05:39.805351;13510;10.77
13480;2025-05-28 13:19:39.805351;13498;5.95
13481;2025-05-28 08:07:39.805351;13408;3.28
13482;2025-05-28 07:55:39.805351;13444;4.1
13483;2025-05-28 09:18:39.805351;13373;10.33
13484;2025-05-28 13:31:39.805351;13509;2.93
13485;2025-05-28 12:11:39.805351;13513;4.47
13486;2025-05-28 10:24:39.805351;13531;2.35
13487;2025-05-28 12:46:39.805351;13516;4.98
13488;2025-05-28 07:00:39.805351;13469;0.9
13489;2025-05-28 11:10:39.805351;13515;1.69
13490;2025-05-28 11:28:39.805351;13471;9.7
13491;2025-05-28 10:22:39.805351;13496;6.1
13492;2025-05-28 11:20:39.805351;13511;14.53
13493;2025-05-28 11:55:39.805351;13537;3.73
13494;2025-05-28 03:01:39.805351;13297;0.77
13495;2025-05-28 09:28:39.805351;13542;4.27
13496;2025-05-28 11:07:39.805351;13433;5.7
13497;2025-05-28 11:53:39.805351;13490;9.43
13498;2025-05-28 09:49:39.805351;13519;3.97
13499;2025-05-28 13:59:39.805351;13529;11.87
13500;2025-05-28 05:07:39.805351;13392;1.23
13501;2025-05-28 12:39:39.805351;13525;18.73
13502;2025-05-28 09:20:39.805351;13435;7.47
13503;2025-05-28 08:50:39.805351;13470;2.27
13504;2025-05-28 10:17:39.805351;13439;4.63
13505;2025-05-28 11:58:39.805351;13507;8.73
13506;2025-05-28 09:19:39.805351;13532;2.47
13507;2025-05-28 05:12:39.805351;13415;0.25
13508;2025-05-28 13:58:39.805351;13527;5.97
13509;2025-05-28 09:39:39.805351;13549;4.33
13510;2025-05-28 10:22:39.805351;13409;5.5
13511;2025-05-28 12:38:39.805351;13557;7.6
13512;2025-05-28 13:04:39.805351;13503;11.1
13513;2025-05-28 11:28:39.805351;13554;2.72
13514;2025-05-28 10:46:39.805351;13535;1.3
13515;2025-05-28 13:11:39.805351;13534;5.03
13516;2025-05-28 04:17:39.805351;13323;1.45
13517;2025-05-28 09:48:39.805351;13541;2.9
13518;2025-05-28 13:35:39.805351;13567;9.2
13519;2025-05-28 10:34:39.805351;13555;3.6
13520;2025-05-28 11:03:39.805351;13497;3.72
13521;2025-05-28 09:46:39.805351;13517;1.98
13522;2025-05-28 11:44:39.805351;13524;3.78
13523;2025-05-28 14:09:39.805351;13540;11.77
13524;2025-05-28 09:33:39.805351;13563;0.63
13525;2025-05-28 10:24:39.805351;13561;3.03
13526;2025-05-28 08:54:39.805351;13528;0.44
13527;2025-05-28 11:16:39.805351;13508;3.65
13528;2025-05-28 13:20:39.805351;13521;10.93
13529;2025-05-28 10:33:39.805351;13564;1.58
13530;2025-05-28 14:51:39.805351;13559;24.0
13531;2025-05-28 12:53:39.805351;13558;4.05
13532;2025-05-28 14:02:39.805351;13553;5.33
13533;2025-05-28 11:16:39.805351;13580;7.6
13534;2025-05-28 11:01:39.805351;13562;4.2
13535;2025-05-28 11:08:39.805351;13577;1.85
13536;2025-05-28 12:19:39.805351;13572;3.17
13537;2025-05-28 09:37:39.805351;13584;0.25
13538;2025-05-28 12:07:39.805351;13478;20.8
13539;2025-05-28 12:18:39.805351;13489;2.58
13540;2025-05-28 06:50:39.805351;13430;1.47
13541;2025-05-28 11:18:39.805351;13569;4.53
13542;2025-05-28 05:46:39.805351;13299;3.48
13543;2025-05-28 13:47:39.805351;13518;2.99
13544;2025-05-28 10:31:39.805351;13570;1.45
13545;2025-05-28 15:34:39.805351;13589;23.93
13546;2025-05-28 12:56:39.805351;13573;7.5
13547;2025-05-28 09:19:39.805351;13546;0.85
